,Unnamed: 0,county,state_name,state_abbrev,zipcode
17077,559,Stark,Ohio,OH,44705
17078,559,Stark,Ohio,OH,44706
17079,559,Stark,Ohio,OH,44707
17080,559,Stark,Ohio,OH,44708
17081,559,Stark,Ohio,OH,44709
17082,559,Stark,Ohio,OH,44710
17083,559,Stark,Ohio,OH,44711
17084,559,Stark,Ohio,OH,44714
17085,559,Stark,Ohio,OH,44718
17086,559,Stark,Ohio,OH,44720
17087,559,Stark,Ohio,OH,44721
17088,559,Stark,Ohio,OH,44730
17089,559,Stark,Ohio,OH,44735
17090,559,Stark,Ohio,OH,44750
17091,559,Stark,Ohio,OH,44767
17092,559,Stark,Ohio,OH,44799
17093,560,Summit,Ohio,OH,44056
17094,560,Summit,Ohio,OH,44067
17095,560,Summit,Ohio,OH,44087
17096,560,Summit,Ohio,OH,44203
17097,560,Summit,Ohio,OH,44210
17098,560,Summit,Ohio,OH,44216
17099,560,Summit,Ohio,OH,44221
17100,560,Summit,Ohio,OH,44222
17101,560,Summit,Ohio,OH,44223
17102,560,Summit,Ohio,OH,44224
17103,560,Summit,Ohio,OH,44232
17104,560,Summit,Ohio,OH,44236
17105,560,Summit,Ohio,OH,44237
17106,560,Summit,Ohio,OH,44250
17107,560,Summit,Ohio,OH,44262
17108,560,Summit,Ohio,OH,44264
17109,560,Summit,Ohio,OH,44278
17110,560,Summit,Ohio,OH,44286
17111,560,Summit,Ohio,OH,44301
17112,560,Summit,Ohio,OH,44302
17113,560,Summit,Ohio,OH,44303
17114,560,Summit,Ohio,OH,44304
17115,560,Summit,Ohio,OH,44305
17116,560,Summit,Ohio,OH,44306
17117,560,Summit,Ohio,OH,44307
17118,560,Summit,Ohio,OH,44308
17119,560,Summit,Ohio,OH,44309
17120,560,Summit,Ohio,OH,44310
17121,560,Summit,Ohio,OH,44311
17122,560,Summit,Ohio,OH,44312
17123,560,Summit,Ohio,OH,44313
17124,560,Summit,Ohio,OH,44314
17125,560,Summit,Ohio,OH,44315
17126,560,Summit,Ohio,OH,44316
17127,560,Summit,Ohio,OH,44317
17128,560,Summit,Ohio,OH,44319
17129,560,Summit,Ohio,OH,44320
17130,560,Summit,Ohio,OH,44321
17131,560,Summit,Ohio,OH,44322
17132,560,Summit,Ohio,OH,44325
17133,560,Summit,Ohio,OH,44326
17134,560,Summit,Ohio,OH,44328
17135,560,Summit,Ohio,OH,44333
17136,560,Summit,Ohio,OH,44334
17137,560,Summit,Ohio,OH,44372
17138,560,Summit,Ohio,OH,44393
17139,560,Summit,Ohio,OH,44396
17140,560,Summit,Ohio,OH,44398
17141,560,Summit,Ohio,OH,44399
17142,560,Summit,Ohio,OH,44685
17143,561,Trumbull,Ohio,OH,44402
17144,561,Trumbull,Ohio,OH,44403
17145,561,Trumbull,Ohio,OH,44404
17146,561,Trumbull,Ohio,OH,44410
17147,561,Trumbull,Ohio,OH,44417
17148,561,Trumbull,Ohio,OH,44418
17149,561,Trumbull,Ohio,OH,44420
17150,561,Trumbull,Ohio,OH,44424
17151,561,Trumbull,Ohio,OH,44425
17152,561,Trumbull,Ohio,OH,44428
17153,561,Trumbull,Ohio,OH,44430
17154,561,Trumbull,Ohio,OH,44437
17155,561,Trumbull,Ohio,OH,44438
17156,561,Trumbull,Ohio,OH,44439
17157,561,Trumbull,Ohio,OH,44440
17158,561,Trumbull,Ohio,OH,44444
17159,561,Trumbull,Ohio,OH,44446
17160,561,Trumbull,Ohio,OH,44450
17161,561,Trumbull,Ohio,OH,44453
17162,561,Trumbull,Ohio,OH,44470
17163,561,Trumbull,Ohio,OH,44473
17164,561,Trumbull,Ohio,OH,44481
17165,561,Trumbull,Ohio,OH,44482
17166,561,Trumbull,Ohio,OH,44483
17167,561,Trumbull,Ohio,OH,44484
17168,561,Trumbull,Ohio,OH,44485
17169,561,Trumbull,Ohio,OH,44486
17170,561,Trumbull,Ohio,OH,44488
17171,561,Trumbull,Ohio,OH,44491
17172,562,Tuscarawas,Ohio,OH,43832
17173,562,Tuscarawas,Ohio,OH,43837
17174,562,Tuscarawas,Ohio,OH,43840
17175,562,Tuscarawas,Ohio,OH,44612
17176,562,Tuscarawas,Ohio,OH,44621
17177,562,Tuscarawas,Ohio,OH,44622
17178,562,Tuscarawas,Ohio,OH,44624
17179,562,Tuscarawas,Ohio,OH,44629
17180,562,Tuscarawas,Ohio,OH,44653
17181,562,Tuscarawas,Ohio,OH,44656
17182,562,Tuscarawas,Ohio,OH,44663
17183,562,Tuscarawas,Ohio,OH,44671
17184,562,Tuscarawas,Ohio,OH,44678
17185,562,Tuscarawas,Ohio,OH,44680
17186,562,Tuscarawas,Ohio,OH,44681
17187,562,Tuscarawas,Ohio,OH,44682
17188,562,Tuscarawas,Ohio,OH,44683
17189,562,Tuscarawas,Ohio,OH,44697
17190,563,Warren,Ohio,OH,45005
17191,563,Warren,Ohio,OH,45032
17192,563,Warren,Ohio,OH,45034
17193,563,Warren,Ohio,OH,45036
17194,563,Warren,Ohio,OH,45039
17195,563,Warren,Ohio,OH,45040
17196,563,Warren,Ohio,OH,45054
17197,563,Warren,Ohio,OH,45065
17198,563,Warren,Ohio,OH,45066
17199,563,Warren,Ohio,OH,45068
17200,563,Warren,Ohio,OH,45152
17201,563,Warren,Ohio,OH,45162
17202,564,Wayne,Ohio,OH,44214
17203,564,Wayne,Ohio,OH,44217
17204,564,Wayne,Ohio,OH,44230
17205,564,Wayne,Ohio,OH,44270
17206,564,Wayne,Ohio,OH,44276
17207,564,Wayne,Ohio,OH,44287
17208,564,Wayne,Ohio,OH,44606
17209,564,Wayne,Ohio,OH,44618
17210,564,Wayne,Ohio,OH,44627
17211,564,Wayne,Ohio,OH,44636
17212,564,Wayne,Ohio,OH,44645
17213,564,Wayne,Ohio,OH,44659
17214,564,Wayne,Ohio,OH,44667
17215,564,Wayne,Ohio,OH,44676
17216,564,Wayne,Ohio,OH,44677
17217,564,Wayne,Ohio,OH,44691
17218,565,Wood,Ohio,OH,43402
17219,565,Wood,Ohio,OH,43403
17220,565,Wood,Ohio,OH,43406
17221,565,Wood,Ohio,OH,43413
17222,565,Wood,Ohio,OH,43414
17223,565,Wood,Ohio,OH,43437
17224,565,Wood,Ohio,OH,43441
17225,565,Wood,Ohio,OH,43443
17226,565,Wood,Ohio,OH,43447
17227,565,Wood,Ohio,OH,43450
17228,565,Wood,Ohio,OH,43451
17229,565,Wood,Ohio,OH,43457
17230,565,Wood,Ohio,OH,43460
17231,565,Wood,Ohio,OH,43462
17232,565,Wood,Ohio,OH,43463
17233,565,Wood,Ohio,OH,43465
17234,565,Wood,Ohio,OH,43466
17235,565,Wood,Ohio,OH,43467
17236,565,Wood,Ohio,OH,43511
17237,565,Wood,Ohio,OH,43525
17238,565,Wood,Ohio,OH,43529
17239,565,Wood,Ohio,OH,43541
17240,565,Wood,Ohio,OH,43551
17241,565,Wood,Ohio,OH,43552
17242,565,Wood,Ohio,OH,43565
17243,565,Wood,Ohio,OH,43569
17244,565,Wood,Ohio,OH,43619
17245,565,Wood,Ohio,OH,44817
17246,565,Wood,Ohio,OH,45872
17247,566,Canadian,Oklahoma,OK,73014
17248,566,Canadian,Oklahoma,OK,73022
17249,566,Canadian,Oklahoma,OK,73036
17250,566,Canadian,Oklahoma,OK,73064
17251,566,Canadian,Oklahoma,OK,73078
17252,566,Canadian,Oklahoma,OK,73085
17253,566,Canadian,Oklahoma,OK,73090
17254,566,Canadian,Oklahoma,OK,73099
17255,567,Cleveland,Oklahoma,OK,73019
17256,567,Cleveland,Oklahoma,OK,73026
17257,567,Cleveland,Oklahoma,OK,73051
17258,567,Cleveland,Oklahoma,OK,73068
17259,567,Cleveland,Oklahoma,OK,73069
17260,567,Cleveland,Oklahoma,OK,73070
17261,567,Cleveland,Oklahoma,OK,73071
17262,567,Cleveland,Oklahoma,OK,73072
17263,567,Cleveland,Oklahoma,OK,73160
17264,567,Cleveland,Oklahoma,OK,73165
17265,567,Cleveland,Oklahoma,OK,73170
17266,567,Cleveland,Oklahoma,OK,73173
17267,567,Cleveland,Oklahoma,OK,74857
17268,568,Comanche,Oklahoma,OK,73501
17269,568,Comanche,Oklahoma,OK,73502
17270,568,Comanche,Oklahoma,OK,73503
17271,568,Comanche,Oklahoma,OK,73505
17272,568,Comanche,Oklahoma,OK,73506
17273,568,Comanche,Oklahoma,OK,73507
17274,568,Comanche,Oklahoma,OK,73527
17275,568,Comanche,Oklahoma,OK,73538
17276,568,Comanche,Oklahoma,OK,73540
17277,568,Comanche,Oklahoma,OK,73541
17278,568,Comanche,Oklahoma,OK,73543
17279,568,Comanche,Oklahoma,OK,73552
17280,568,Comanche,Oklahoma,OK,73557
17281,568,Comanche,Oklahoma,OK,73558
17282,568,Comanche,Oklahoma,OK,73567
17283,569,Creek,Oklahoma,OK,74010
17284,569,Creek,Oklahoma,OK,74028
17285,569,Creek,Oklahoma,OK,74030
17286,569,Creek,Oklahoma,OK,74039
17287,569,Creek,Oklahoma,OK,74041
17288,569,Creek,Oklahoma,OK,74044
17289,569,Creek,Oklahoma,OK,74046
17290,569,Creek,Oklahoma,OK,74050
17291,569,Creek,Oklahoma,OK,74052
17292,569,Creek,Oklahoma,OK,74066
17293,569,Creek,Oklahoma,OK,74067
17294,569,Creek,Oklahoma,OK,74068
17295,569,Creek,Oklahoma,OK,74071
17296,569,Creek,Oklahoma,OK,74131
17297,570,Muskogee,Oklahoma,OK,74401
17298,570,Muskogee,Oklahoma,OK,74402
17299,570,Muskogee,Oklahoma,OK,74403
17300,570,Muskogee,Oklahoma,OK,74422
17301,570,Muskogee,Oklahoma,OK,74423
17302,570,Muskogee,Oklahoma,OK,74434
17303,570,Muskogee,Oklahoma,OK,74436
17304,570,Muskogee,Oklahoma,OK,74439
17305,570,Muskogee,Oklahoma,OK,74450
17306,570,Muskogee,Oklahoma,OK,74455
17307,570,Muskogee,Oklahoma,OK,74463
17308,570,Muskogee,Oklahoma,OK,74468
17309,570,Muskogee,Oklahoma,OK,74469
17310,570,Muskogee,Oklahoma,OK,74470
17311,571,Oklahoma,Oklahoma,OK,73003
17312,571,Oklahoma,Oklahoma,OK,73007
17313,571,Oklahoma,Oklahoma,OK,73008
17314,571,Oklahoma,Oklahoma,OK,73012
17315,571,Oklahoma,Oklahoma,OK,73013
17316,571,Oklahoma,Oklahoma,OK,73020
17317,571,Oklahoma,Oklahoma,OK,73025
17318,571,Oklahoma,Oklahoma,OK,73034
17319,571,Oklahoma,Oklahoma,OK,73045
17320,571,Oklahoma,Oklahoma,OK,73049
17321,571,Oklahoma,Oklahoma,OK,73054
17322,571,Oklahoma,Oklahoma,OK,73066
17323,571,Oklahoma,Oklahoma,OK,73083
17324,571,Oklahoma,Oklahoma,OK,73084
17325,571,Oklahoma,Oklahoma,OK,73097
17326,571,Oklahoma,Oklahoma,OK,73101
17327,571,Oklahoma,Oklahoma,OK,73102
17328,571,Oklahoma,Oklahoma,OK,73103
17329,571,Oklahoma,Oklahoma,OK,73104
17330,571,Oklahoma,Oklahoma,OK,73105
17331,571,Oklahoma,Oklahoma,OK,73106
17332,571,Oklahoma,Oklahoma,OK,73107
17333,571,Oklahoma,Oklahoma,OK,73108
17334,571,Oklahoma,Oklahoma,OK,73109
17335,571,Oklahoma,Oklahoma,OK,73110
17336,571,Oklahoma,Oklahoma,OK,73111
17337,571,Oklahoma,Oklahoma,OK,73112
17338,571,Oklahoma,Oklahoma,OK,73113
17339,571,Oklahoma,Oklahoma,OK,73114
17340,571,Oklahoma,Oklahoma,OK,73115
17341,571,Oklahoma,Oklahoma,OK,73116
17342,571,Oklahoma,Oklahoma,OK,73117
17343,571,Oklahoma,Oklahoma,OK,73118
17344,571,Oklahoma,Oklahoma,OK,73119
17345,571,Oklahoma,Oklahoma,OK,73120
17346,571,Oklahoma,Oklahoma,OK,73121
17347,571,Oklahoma,Oklahoma,OK,73122
17348,571,Oklahoma,Oklahoma,OK,73123
17349,571,Oklahoma,Oklahoma,OK,73124
17350,571,Oklahoma,Oklahoma,OK,73125
17351,571,Oklahoma,Oklahoma,OK,73126
17352,571,Oklahoma,Oklahoma,OK,73127
17353,571,Oklahoma,Oklahoma,OK,73128
17354,571,Oklahoma,Oklahoma,OK,73129
17355,571,Oklahoma,Oklahoma,OK,73130
17356,571,Oklahoma,Oklahoma,OK,73131
17357,571,Oklahoma,Oklahoma,OK,73132
17358,571,Oklahoma,Oklahoma,OK,73134
17359,571,Oklahoma,Oklahoma,OK,73135
17360,571,Oklahoma,Oklahoma,OK,73136
17361,571,Oklahoma,Oklahoma,OK,73137
17362,571,Oklahoma,Oklahoma,OK,73139
17363,571,Oklahoma,Oklahoma,OK,73140
17364,571,Oklahoma,Oklahoma,OK,73141
17365,571,Oklahoma,Oklahoma,OK,73142
17366,571,Oklahoma,Oklahoma,OK,73143
17367,571,Oklahoma,Oklahoma,OK,73144
17368,571,Oklahoma,Oklahoma,OK,73145
17369,571,Oklahoma,Oklahoma,OK,73146
17370,571,Oklahoma,Oklahoma,OK,73147
17371,571,Oklahoma,Oklahoma,OK,73148
17372,571,Oklahoma,Oklahoma,OK,73149
17373,571,Oklahoma,Oklahoma,OK,73150
17374,571,Oklahoma,Oklahoma,OK,73151
17375,571,Oklahoma,Oklahoma,OK,73152
17376,571,Oklahoma,Oklahoma,OK,73153
17377,571,Oklahoma,Oklahoma,OK,73154
17378,571,Oklahoma,Oklahoma,OK,73155
17379,571,Oklahoma,Oklahoma,OK,73156
17380,571,Oklahoma,Oklahoma,OK,73157
17381,571,Oklahoma,Oklahoma,OK,73159
17382,571,Oklahoma,Oklahoma,OK,73162
17383,571,Oklahoma,Oklahoma,OK,73163
17384,571,Oklahoma,Oklahoma,OK,73164
17385,571,Oklahoma,Oklahoma,OK,73167
17386,571,Oklahoma,Oklahoma,OK,73169
17387,571,Oklahoma,Oklahoma,OK,73172
17388,571,Oklahoma,Oklahoma,OK,73178
17389,571,Oklahoma,Oklahoma,OK,73179
17390,571,Oklahoma,Oklahoma,OK,73184
17391,571,Oklahoma,Oklahoma,OK,73185
17392,571,Oklahoma,Oklahoma,OK,73189
17393,571,Oklahoma,Oklahoma,OK,73190
17394,571,Oklahoma,Oklahoma,OK,73193
17395,571,Oklahoma,Oklahoma,OK,73194
17396,571,Oklahoma,Oklahoma,OK,73195
17397,571,Oklahoma,Oklahoma,OK,73196
17398,571,Oklahoma,Oklahoma,OK,73197
17399,571,Oklahoma,Oklahoma,OK,73198
17400,571,Oklahoma,Oklahoma,OK,73199
17401,572,Payne,Oklahoma,OK,74023
17402,572,Payne,Oklahoma,OK,74032
17403,572,Payne,Oklahoma,OK,74059
17404,572,Payne,Oklahoma,OK,74062
17405,572,Payne,Oklahoma,OK,74074
17406,572,Payne,Oklahoma,OK,74075
17407,572,Payne,Oklahoma,OK,74076
17408,572,Payne,Oklahoma,OK,74077
17409,572,Payne,Oklahoma,OK,74078
17410,572,Payne,Oklahoma,OK,74085
17411,573,Pottawatomie,Oklahoma,OK,74801
17412,573,Pottawatomie,Oklahoma,OK,74802
17413,573,Pottawatomie,Oklahoma,OK,74804
17414,573,Pottawatomie,Oklahoma,OK,74826
17415,573,Pottawatomie,Oklahoma,OK,74840
17416,573,Pottawatomie,Oklahoma,OK,74851
17417,573,Pottawatomie,Oklahoma,OK,74852
17418,573,Pottawatomie,Oklahoma,OK,74866
17419,573,Pottawatomie,Oklahoma,OK,74873
17420,573,Pottawatomie,Oklahoma,OK,74878
17421,574,Rogers,Oklahoma,OK,74015
17422,574,Rogers,Oklahoma,OK,74016
17423,574,Rogers,Oklahoma,OK,74017
17424,574,Rogers,Oklahoma,OK,74018
17425,574,Rogers,Oklahoma,OK,74019
17426,574,Rogers,Oklahoma,OK,74031
17427,574,Rogers,Oklahoma,OK,74036
17428,574,Rogers,Oklahoma,OK,74053
17429,574,Rogers,Oklahoma,OK,74080
17430,575,Tulsa,Oklahoma,OK,74008
17431,575,Tulsa,Oklahoma,OK,74011
17432,575,Tulsa,Oklahoma,OK,74012
17433,575,Tulsa,Oklahoma,OK,74021
17434,575,Tulsa,Oklahoma,OK,74033
17435,575,Tulsa,Oklahoma,OK,74037
17436,575,Tulsa,Oklahoma,OK,74043
17437,575,Tulsa,Oklahoma,OK,74047
17438,575,Tulsa,Oklahoma,OK,74055
17439,575,Tulsa,Oklahoma,OK,74063
17440,575,Tulsa,Oklahoma,OK,74073
17441,575,Tulsa,Oklahoma,OK,74101
17442,575,Tulsa,Oklahoma,OK,74102
17443,575,Tulsa,Oklahoma,OK,74103
17444,575,Tulsa,Oklahoma,OK,74104
17445,575,Tulsa,Oklahoma,OK,74105
17446,575,Tulsa,Oklahoma,OK,74106
17447,575,Tulsa,Oklahoma,OK,74107
17448,575,Tulsa,Oklahoma,OK,74108
17449,575,Tulsa,Oklahoma,OK,74110
17450,575,Tulsa,Oklahoma,OK,74112
17451,575,Tulsa,Oklahoma,OK,74114
17452,575,Tulsa,Oklahoma,OK,74115
17453,575,Tulsa,Oklahoma,OK,74116
17454,575,Tulsa,Oklahoma,OK,74117
17455,575,Tulsa,Oklahoma,OK,74119
17456,575,Tulsa,Oklahoma,OK,74120
17457,575,Tulsa,Oklahoma,OK,74121
17458,575,Tulsa,Oklahoma,OK,74126
17459,575,Tulsa,Oklahoma,OK,74127
17460,575,Tulsa,Oklahoma,OK,74128
17461,575,Tulsa,Oklahoma,OK,74129
17462,575,Tulsa,Oklahoma,OK,74130
17463,575,Tulsa,Oklahoma,OK,74132
17464,575,Tulsa,Oklahoma,OK,74133
17465,575,Tulsa,Oklahoma,OK,74134
17466,575,Tulsa,Oklahoma,OK,74135
17467,575,Tulsa,Oklahoma,OK,74136
17468,575,Tulsa,Oklahoma,OK,74137
17469,575,Tulsa,Oklahoma,OK,74141
17470,575,Tulsa,Oklahoma,OK,74145
17471,575,Tulsa,Oklahoma,OK,74146
17472,575,Tulsa,Oklahoma,OK,74147
17473,575,Tulsa,Oklahoma,OK,74148
17474,575,Tulsa,Oklahoma,OK,74149
17475,575,Tulsa,Oklahoma,OK,74150
17476,575,Tulsa,Oklahoma,OK,74152
17477,575,Tulsa,Oklahoma,OK,74153
17478,575,Tulsa,Oklahoma,OK,74155
17479,575,Tulsa,Oklahoma,OK,74156
17480,575,Tulsa,Oklahoma,OK,74157
17481,575,Tulsa,Oklahoma,OK,74158
17482,575,Tulsa,Oklahoma,OK,74159
17483,575,Tulsa,Oklahoma,OK,74169
17484,575,Tulsa,Oklahoma,OK,74170
17485,575,Tulsa,Oklahoma,OK,74171
17486,575,Tulsa,Oklahoma,OK,74172
17487,575,Tulsa,Oklahoma,OK,74182
17488,575,Tulsa,Oklahoma,OK,74183
17489,575,Tulsa,Oklahoma,OK,74184
17490,575,Tulsa,Oklahoma,OK,74186
17491,575,Tulsa,Oklahoma,OK,74187
17492,575,Tulsa,Oklahoma,OK,74189
17493,575,Tulsa,Oklahoma,OK,74192
17494,575,Tulsa,Oklahoma,OK,74193
17495,575,Tulsa,Oklahoma,OK,74194
17496,576,Wagoner,Oklahoma,OK,74013
17497,576,Wagoner,Oklahoma,OK,74014
17498,576,Wagoner,Oklahoma,OK,74429
17499,576,Wagoner,Oklahoma,OK,74446
17500,576,Wagoner,Oklahoma,OK,74454
17501,576,Wagoner,Oklahoma,OK,74458
17502,576,Wagoner,Oklahoma,OK,74467
17503,576,Wagoner,Oklahoma,OK,74477
17504,577,Benton,Oregon,OR,97321
17505,577,Benton,Oregon,OR,97324
17506,577,Benton,Oregon,OR,97330
17507,577,Benton,Oregon,OR,97331
17508,577,Benton,Oregon,OR,97333
17509,577,Benton,Oregon,OR,97339
17510,577,Benton,Oregon,OR,97370
17511,577,Benton,Oregon,OR,97456
17512,578,Clackamas,Oregon,OR,97004
17513,578,Clackamas,Oregon,OR,97009
17514,578,Clackamas,Oregon,OR,97011
17515,578,Clackamas,Oregon,OR,97013
17516,578,Clackamas,Oregon,OR,97015
17517,578,Clackamas,Oregon,OR,97017
17518,578,Clackamas,Oregon,OR,97022
17519,578,Clackamas,Oregon,OR,97023
17520,578,Clackamas,Oregon,OR,97027
17521,578,Clackamas,Oregon,OR,97028
17522,578,Clackamas,Oregon,OR,97034
17523,578,Clackamas,Oregon,OR,97035
17524,578,Clackamas,Oregon,OR,97036
17525,578,Clackamas,Oregon,OR,97038
17526,578,Clackamas,Oregon,OR,97042
17527,578,Clackamas,Oregon,OR,97045
17528,578,Clackamas,Oregon,OR,97049
17529,578,Clackamas,Oregon,OR,97055
17530,578,Clackamas,Oregon,OR,97067
17531,578,Clackamas,Oregon,OR,97068
17532,578,Clackamas,Oregon,OR,97070
17533,578,Clackamas,Oregon,OR,97086
17534,578,Clackamas,Oregon,OR,97089
17535,578,Clackamas,Oregon,OR,97222
17536,578,Clackamas,Oregon,OR,97267
17537,579,Deschutes,Oregon,OR,97701
17538,579,Deschutes,Oregon,OR,97702
17539,579,Deschutes,Oregon,OR,97707
17540,579,Deschutes,Oregon,OR,97708
17541,579,Deschutes,Oregon,OR,97709
17542,579,Deschutes,Oregon,OR,97712
17543,579,Deschutes,Oregon,OR,97739
17544,579,Deschutes,Oregon,OR,97756
17545,579,Deschutes,Oregon,OR,97759
17546,580,Douglas,Oregon,OR,97410
17547,580,Douglas,Oregon,OR,97416
17548,580,Douglas,Oregon,OR,97417
17549,580,Douglas,Oregon,OR,97428
17550,580,Douglas,Oregon,OR,97429
17551,580,Douglas,Oregon,OR,97432
17552,580,Douglas,Oregon,OR,97435
17553,580,Douglas,Oregon,OR,97436
17554,580,Douglas,Oregon,OR,97441
17555,580,Douglas,Oregon,OR,97442
17556,580,Douglas,Oregon,OR,97443
17557,580,Douglas,Oregon,OR,97447
17558,580,Douglas,Oregon,OR,97457
17559,580,Douglas,Oregon,OR,97462
17560,580,Douglas,Oregon,OR,97467
17561,580,Douglas,Oregon,OR,97469
17562,580,Douglas,Oregon,OR,97470
17563,580,Douglas,Oregon,OR,97471
17564,580,Douglas,Oregon,OR,97473
17565,580,Douglas,Oregon,OR,97479
17566,580,Douglas,Oregon,OR,97481
17567,580,Douglas,Oregon,OR,97484
17568,580,Douglas,Oregon,OR,97486
17569,580,Douglas,Oregon,OR,97494
17570,580,Douglas,Oregon,OR,97495
17571,580,Douglas,Oregon,OR,97496
17572,580,Douglas,Oregon,OR,97499
17573,581,Jackson,Oregon,OR,97501
17574,581,Jackson,Oregon,OR,97502
17575,581,Jackson,Oregon,OR,97503
17576,581,Jackson,Oregon,OR,97504
17577,581,Jackson,Oregon,OR,97520
17578,581,Jackson,Oregon,OR,97522
17579,581,Jackson,Oregon,OR,97524
17580,581,Jackson,Oregon,OR,97525
17581,581,Jackson,Oregon,OR,97530
17582,581,Jackson,Oregon,OR,97535
17583,581,Jackson,Oregon,OR,97536
17584,581,Jackson,Oregon,OR,97537
17585,581,Jackson,Oregon,OR,97539
17586,581,Jackson,Oregon,OR,97540
17587,581,Jackson,Oregon,OR,97541
17588,582,Josephine,Oregon,OR,97497
17589,582,Josephine,Oregon,OR,97523
17590,582,Josephine,Oregon,OR,97526
17591,582,Josephine,Oregon,OR,97527
17592,582,Josephine,Oregon,OR,97528
17593,582,Josephine,Oregon,OR,97531
17594,582,Josephine,Oregon,OR,97532
17595,582,Josephine,Oregon,OR,97533
17596,582,Josephine,Oregon,OR,97534
17597,582,Josephine,Oregon,OR,97538
17598,582,Josephine,Oregon,OR,97543
17599,582,Josephine,Oregon,OR,97544
17600,583,Klamath,Oregon,OR,97425
17601,583,Klamath,Oregon,OR,97601
17602,583,Klamath,Oregon,OR,97602
17603,583,Klamath,Oregon,OR,97603
17604,583,Klamath,Oregon,OR,97604
17605,583,Klamath,Oregon,OR,97621
17606,583,Klamath,Oregon,OR,97622
17607,583,Klamath,Oregon,OR,97623
17608,583,Klamath,Oregon,OR,97624
17609,583,Klamath,Oregon,OR,97625
17610,583,Klamath,Oregon,OR,97626
17611,583,Klamath,Oregon,OR,97627
17612,583,Klamath,Oregon,OR,97632
17613,583,Klamath,Oregon,OR,97633
17614,583,Klamath,Oregon,OR,97634
17615,583,Klamath,Oregon,OR,97639
17616,583,Klamath,Oregon,OR,97731
17617,583,Klamath,Oregon,OR,97733
17618,583,Klamath,Oregon,OR,97737
17619,584,Lane,Oregon,OR,97401
17620,584,Lane,Oregon,OR,97402
17621,584,Lane,Oregon,OR,97403
17622,584,Lane,Oregon,OR,97404
17623,584,Lane,Oregon,OR,97405
17624,584,Lane,Oregon,OR,97408
17625,584,Lane,Oregon,OR,97409
17626,584,Lane,Oregon,OR,97412
17627,584,Lane,Oregon,OR,97413
17628,584,Lane,Oregon,OR,97419
17629,584,Lane,Oregon,OR,97424
17630,584,Lane,Oregon,OR,97426
17631,584,Lane,Oregon,OR,97427
17632,584,Lane,Oregon,OR,97430
17633,584,Lane,Oregon,OR,97431
17634,584,Lane,Oregon,OR,97434
17635,584,Lane,Oregon,OR,97437
17636,584,Lane,Oregon,OR,97438
17637,584,Lane,Oregon,OR,97439
17638,584,Lane,Oregon,OR,97440
17639,584,Lane,Oregon,OR,97448
17640,584,Lane,Oregon,OR,97451
17641,584,Lane,Oregon,OR,97452
17642,584,Lane,Oregon,OR,97453
17643,584,Lane,Oregon,OR,97454
17644,584,Lane,Oregon,OR,97455
17645,584,Lane,Oregon,OR,97461
17646,584,Lane,Oregon,OR,97463
17647,584,Lane,Oregon,OR,97472
17648,584,Lane,Oregon,OR,97477
17649,584,Lane,Oregon,OR,97478
17650,584,Lane,Oregon,OR,97480
17651,584,Lane,Oregon,OR,97482
17652,584,Lane,Oregon,OR,97487
17653,584,Lane,Oregon,OR,97488
17654,584,Lane,Oregon,OR,97489
17655,584,Lane,Oregon,OR,97490
17656,584,Lane,Oregon,OR,97492
17657,584,Lane,Oregon,OR,97493
17658,585,Linn,Oregon,OR,97322
17659,585,Linn,Oregon,OR,97327
17660,585,Linn,Oregon,OR,97329
17661,585,Linn,Oregon,OR,97335
17662,585,Linn,Oregon,OR,97336
17663,585,Linn,Oregon,OR,97345
17664,585,Linn,Oregon,OR,97346
17665,585,Linn,Oregon,OR,97348
17666,585,Linn,Oregon,OR,97355
17667,585,Linn,Oregon,OR,97374
17668,585,Linn,Oregon,OR,97377
17669,585,Linn,Oregon,OR,97386
17670,585,Linn,Oregon,OR,97389
17671,585,Linn,Oregon,OR,97446
17672,586,Marion,Oregon,OR,97002
17673,586,Marion,Oregon,OR,97020
17674,586,Marion,Oregon,OR,97026
17675,586,Marion,Oregon,OR,97032
17676,586,Marion,Oregon,OR,97071
17677,586,Marion,Oregon,OR,97137
17678,586,Marion,Oregon,OR,97301
17679,586,Marion,Oregon,OR,97302
17680,586,Marion,Oregon,OR,97303
17681,586,Marion,Oregon,OR,97305
17682,586,Marion,Oregon,OR,97306
17683,586,Marion,Oregon,OR,97307
17684,586,Marion,Oregon,OR,97308
17685,586,Marion,Oregon,OR,97309
17686,586,Marion,Oregon,OR,97310
17687,586,Marion,Oregon,OR,97311
17688,586,Marion,Oregon,OR,97312
17689,586,Marion,Oregon,OR,97313
17690,586,Marion,Oregon,OR,97314
17691,586,Marion,Oregon,OR,97317
17692,586,Marion,Oregon,OR,97325
17693,586,Marion,Oregon,OR,97342
17694,586,Marion,Oregon,OR,97350
17695,586,Marion,Oregon,OR,97352
17696,586,Marion,Oregon,OR,97358
17697,586,Marion,Oregon,OR,97360
17698,586,Marion,Oregon,OR,97362
17699,586,Marion,Oregon,OR,97373
17700,586,Marion,Oregon,OR,97375
17701,586,Marion,Oregon,OR,97381
17702,586,Marion,Oregon,OR,97383
17703,586,Marion,Oregon,OR,97384
17704,586,Marion,Oregon,OR,97385
17705,586,Marion,Oregon,OR,97392
17706,587,Multnomah,Oregon,OR,97010
17707,587,Multnomah,Oregon,OR,97019
